Date,User,Number of likes,Tweeted from,Tweets
2022-10-30 12:25:20+00:00,mikemunro47,0,Twitter for Android,@Tedbo261 @JGunnther @j1mm3r1978 @RealStephenKerr That's not what the leave campaign said. They promised 'no downsides' to Brexit. I don't think anyone really disputes that Brexit has caused significant long term damage to the UK economy. You voted to leave without knowing the terms. The terms of rejoining are very clear.
2022-10-30 12:25:04+00:00,topoftheprops,1,Twitter for iPhone,What I find amazing about this is there seems to have been more thought put into this list of sandwich demands than 60 billion pounds worth of spending cuts that crashed the uk economy. https://t.co/GEnuVKDcui
2022-10-30 12:20:35+00:00,RugOrbitson,0,Twitter for iPhone,@PHoppy2010 @afneil Your analogy falls down instantly because the UK economy didn’t contract by 80%.
2022-10-30 12:18:03+00:00,petervhale,0,Twitter for iPhone,"Anyone who thinks Sunak working hard, and austerity is going to fix the UK economy is gullible"
2022-10-30 12:17:17+00:00,gellilyfdy,1,Twitter Web App,@CostaCoconuts What is the minimum sentence in decades that should be given to #Johnson &amp; #Truss et al for tanking the UK economy?
2022-10-30 12:09:58+00:00,edwinhayward,67,Twitter for iPhone,"""Ros Atkins on... Brexit and the UK economy""

The truth about the damage being caused by Brexit. On the BBC. Wonders will never cease. https://t.co/SKpeKGgZp1"
2022-10-30 12:09:36+00:00,StevePaul63,1,Twitter for iPhone,"@tweetle_dum_dee @Sky1946o @JackieD86388657 So if one person could work but refuses to do so and in their place, a migrant comes over to work, sending their earnings back to their family, that’s better for the UK economy than forcing the shirker to work, is it?"
2022-10-30 12:06:13+00:00,ShumBaloo,0,Twitter Web App,"@MarkKen20510303 @BrugesGroup @Facts4euOrg The Pound was overvalued against the Euro, before 2016 it's now trading at it's AVERAGE value since 2010
This is good for the UK economy
Of course if you are an ExPat with a UK pension paid in £"
2022-10-30 12:05:05+00:00,TamsinShasha,0,Twitter for iPhone,"“Brexit is one of the things constraining the UK economy” 

Thank you Ros for presenting fact based evidence about the damage caused by Brexit. 

#BrexitReality #BrexitBrokeBritain #BrexitWasAScam #RejoinEU #RejoinEU #RejoinEU #Growth https://t.co/jlnqsnli3K"
2022-10-30 12:04:52+00:00,mcytstanvictims,3,Twitter for Android,@talkinboutliz @Tobjizzle Thank you @Tobjizzle for single-handedly saving the uk economy
2022-10-30 12:03:49+00:00,gideon_,0,Twitter Web App,"@BBCRosAtkins of @BBCNews bold enough to finally state that #Brexit is strangling the UK economy. And for what?

🇬🇧⬇️🚾

#BrexitReality #BrexitLies #BrexitBrokeBritain  #BrexitDisaster #BBC #bbcnews #OBR @iealondon #ukeconomy #uk #economy #inflation #stagflation #gdp #Growth https://t.co/jzQ67UE3Tz"
2022-10-30 12:03:47+00:00,LondonMoneyFS,2,Twitter Web App,"At this point in the autopsy of the UK economy I would like to bring in the esteemed pathologist, 
Dr @Adam_Hosker who will now use his economics degree attained from the University of Google to provide the students with further details https://t.co/BeOprkikao"
2022-10-30 12:02:30+00:00,KateOsborneMP,44,Twitter for Android,"We need rid of this zombie Government 🧟
They're literally sucking the life support out of communities.

🔪Slashing our services
Millions in poverty
🥶 Millions in cold homes 
📉UK economy in crisis
♨️UK energy chaos
1 in 3 Kids going hungry
🏥NHS in crisis 

A country in decline https://t.co/XuEMxvKLJQ"
2022-10-30 12:02:03+00:00,torysleazeUK,6,dlvr.it,"🏴‍☠️ By continuing to stick its head in the sand and bareface lie about the catastrophic impact Brexit is having on the UK economy Sunak’s Government of lunatics will destroy the country 

Someone has to call this bunch of shameless, slippery truth… https://t.co/jr80yomXIU"
2022-10-30 12:01:34+00:00,crowleymjp,0,Twitter for iPhone,@andrew_lilico EU membership didn’t  hold back UK economy over past 50 years..what has held back economy over past decade particularly is near zero productivity growth..reversing that will be key..erecting (non-tariff) trade barriers with largest trading bloc makes that harder
2022-10-30 12:01:32+00:00,CEP_LSE,2,Hootsuite Inc.,"Want to know how to build a strong UK economy?

The first part of the Economy 2030 inquiry sets out the requirements of a broad strategy inc: clarity about context, realism about trade-offs &amp; staying power.

@resfoundation @econromesh 

Read more here: https://t.co/rknDgVtUED https://t.co/eUKqh8wT2n"
2022-10-30 12:00:34+00:00,cliff_buckley,0,Twitter for iPhone,"@SkyNews 1. UK economy has large number of vacancies
2. There is insufficient affordable housing for current population
3. High number of full time workers receive top up benefits due to low wages
4. High number of economically inactive in UK
5. All above relevant to your question."
2022-10-30 11:56:28+00:00,cleonardb,0,Twitter Web App,@ldonald3791 @BrugesGroup Since 2016 UK economy has grown &lt; £100bn from £2.13trillion to just shy of £2.20trillion. I am struggling to think what may have happened in 2016 to cause such an appalling result. During this time there have been 5 Tory PMs. There were 5 PMs in the previous 37 years
2022-10-30 11:54:58+00:00,ThinkInvestGrow,1,Twitter Web App,"@guardian I neither like nor dislike the man. Judge him on his policy outcomes

However, surely this is a ""damned if you do, damned if you don't"" situation.

Either way he comes out looking bad

On balance given the outlook for the UK economy a focus on domestic matters is probably best."
2022-10-30 11:54:15+00:00,Intrepid_cdn,0,Twitter for Android,"Ukrainian Sovereignty Bonds backed by Canadian Government:
My Opinion:
A Trudeau Scam to prop up a failing UK economy and keep it off the CDN balance sheet. CDN taxpayers will end up redeeming these worthless bonds.  
Fraudulent in my opinion."
2022-10-30 11:50:00+00:00,HS2ltd,12,Twitter Media Studio,"HS2 is delivering #growth for the UK economy today 💷
Nearly 30,000 people are benefitting from skilled #jobs with a long-term #future 👷
Major construction works spanning 350 sites from the #southeast to the #northwest are underway now 🏗

Visit 🔗: https://t.co/NHTk51LVdZ https://t.co/vCaLgpwsKJ"
2022-10-30 11:47:39+00:00,S81522551,1,Twitter for Android,"@JonesSuefenna @snowleopardess Woman's an utter disgrace! 

Reported she couldn't sleep after finding out her mobile had been hacked, and news could jeopardise her leadership bid. 

Bet you she slept like a log after trashing UK economy and causing millions of people in UK so much added stress and misery!"
2022-10-30 11:46:59+00:00,nev101101,0,Twitter Web App,"https://t.co/LvFVLfB8Vk
This is very interesting Ross Atkins tears apart Brexit &amp; shows how it is crippling the UK ECONOMY."
2022-10-30 11:46:49+00:00,JoelCutting3,0,Twitter for iPhone,The UK Economy Is Collapsing https://t.co/EjyjHBnYkp via @YouTube
2022-10-30 11:43:19+00:00,shinshinuk,0,Twitter Web App,Finally the BBC speaks up: What impact is #Brexit having on the UK economy? - BBC News https://t.co/i8Jl6Q2h35
2022-10-30 11:42:12+00:00,CristianaDeLia,0,Twitter for iPhone,"Why #Brexit has been damaging the UK economy and why the government keeps making false promises.

All evidence based - https://t.co/r3ZqrWuXpm"
2022-10-30 11:41:06+00:00,allansharpe,0,Twitter Web App,"more bollox,  UK  economy  is worse than ALL major  cf  economies, cos it has the Brexit factor https://t.co/U1gif7EaaE"
2022-10-30 11:40:41+00:00,GeorgeWParker,34,Twitter for iPhone,Ros Atkins on... Brexit and the UK economy - BBC News. An @FT film on the conspiracy of silence around the impact of Brexit now has over 3m YouTube views in just over a week  https://t.co/L6lpLFcLkC
2022-10-30 11:40:28+00:00,Christiiiiiinax,0,Twitter Web App,Media still staying silent on #Brexit and it’s disastrous consequences on the UK economy. https://t.co/hLuGMNQiZ8
2022-10-30 11:38:00+00:00,adamscotland,0,Twitter for Android,"To detract from their disastrous handling of the UK economy, the UK Ministry of Bullshit is resorting to peddling false claims of an epic scale https://t.co/3UJFKlEOtq"
2022-10-30 11:35:33+00:00,gas2green,0,Twitter for Android,"""Brexit in its current form is one of the things constraining the UK #economy.""
Could it be the BBC is falling out of love with #Brexit lies and bullshit?
https://t.co/deugvsRFsq"
2022-10-30 11:35:00+00:00,HS2ltd,22,Twitter Media Studio,"Are you interested to hear how #HS2 is progressing? Our CEO Mark Thurston provides an update on the project and how HS2 is helping the UK economy grow.

Watch our full update video: https://t.co/TkNMuGl0HT https://t.co/4SAw89xzAH"
2022-10-30 11:27:57+00:00,tabooze,1,Twitter for iPhone,@afneil Do you think the death certificate for the UK economy will state it died of Brexit or with Brexit?
2022-10-30 11:25:06+00:00,exilefromgroggs,1,Twitter for Android,"I am sceptical that the ECB would want to try and absorb the UK economy, and definitely in the current era of financial chaos; I'm pretty sure that the EU would kick the UK joining the Euro into the long grass. As for Schengen, the EU is above all pragmatic, though I for..."
2022-10-30 11:24:54+00:00,PlasFron,0,Twitter Web App,"@andrew_lilico You certainly can't judge whether it's success or failure over a two- or three-year timescale that included a world-wide pandemic that closed down the UK economy and most of world trade, and its aftermath, followed by the Ukraine war."
2022-10-30 11:24:45+00:00,YNWA_Analysis,0,Twitter for iPhone,So basically Liz Truss &amp; Kwasi were Kremlin agents that purposely tanked the UK economy….?
2022-10-30 11:23:48+00:00,DavidLe76180687,1,Twitter for Android,"@MeganWi90287242 @angelaeagle Just like Liz Truss you mean?
UK workers being idle while hard working, milking the taxpayer Truss nearly wrecks the UK economy, such as we have and then claims protection and a big hand out as a reward."
2022-10-30 11:23:02+00:00,tweetle_dum_dee,0,Twitter for Android,"@StevePaul63 @Sky1946o @JackieD86388657 Putting aside the impossibility of what you suggest, the benefit to the UK economy would be dwarfed by the benefit to the economy that correct access to an immigrant working population provides."
2022-10-30 11:20:42+00:00,Will_LJ,20,Twitter Web App,Delighted for @JWLeesBrewery to have been nominated for The Family Business Top 100 by @FamilyBizPaul - family business is the engine room of the UK economy and we're proud to be recognised in this inaugural Top 100 https://t.co/533FssfZqT 🍻🍻 https://t.co/NhfA4YxqCq
2022-10-30 11:20:39+00:00,Rardeenus,0,Twitter for iPhone,"@ArgyleLoz She was an diehard advocate of the Single Market. Because she knew the importance of free trade to the UK economy. Her sovereignty was expressed through the Falklands War and Northern Ireland. She didn’t need abstract ideologies, she spilled blood."
2022-10-30 11:19:43+00:00,karlanderson111,13,Twitter for iPhone,@MarieAnnUK @haydnburrows @Peston @piersmorgan How much more money is going to be lost before this government realise that there is no alternative but to join the single market in the customs union. Ending the problem with Northern Ireland and boosting the UK economy. £800 million a week losses since we left the EU.
2022-10-30 11:18:38+00:00,gowdavy,14,Twitter for iPad,"@murdo_fraser Your party has caused the biggest clusterfuck in the UK economy since their last clusterfuck.
3 Prime Ministers in 2 months.
And you want to talk about your fitba team. https://t.co/ih11cYY3qT"
2022-10-30 11:17:10+00:00,boab1965,0,Twitter for Android,@implausibleblog What do we expect from the publicly funded ERG. They'll never admit it was a massive muck up and damaging to the UK economy for decades and decades making the working man poorer and poorer while removing workers rights.
2022-10-30 11:13:59+00:00,colinpbrooks,0,Twitter Web App,"@TiceRichard utter rubbish 

biggest construcion job in the UK massinve importance to uk economy 

and massive part of levelling up"
2022-10-30 11:13:51+00:00,DajitBSingh,0,Twitter for Android,"@RishiSunak We need to lookafter each other. No doubt. When we are alleies we need to learn Good things as President Biden declares they produced 700.000 manufacturing jobs. 
Why is ignored this?
If UK economy on hardliner the cause of Conservatives wrong policies."
2022-10-30 11:12:36+00:00,MarthaZ0lanksi,0,Twitter Web App,"@o0xo0o @FreedomsBritish @hackedoffwoody @Richard_1942 @DaveAtherton20 @sammijohnst @KennyandHattie @kevlondon4 @Wayne57072607 On top of that, minority ethnic groups contribute heavily to the UK economy. For example, Asians made up about 10%+ of the UK economy despite being making up a smaller share of the population. https://t.co/acbxQUvYW8"
2022-10-30 11:09:07+00:00,LondonTitan,1,Twitter for iPhone,"@Maggie05282306 @Hyperion_PSN @AdamBienkov Once granted asylum people can work.

And, overall, migrants contribute more to the UK economy in taxes than they take out. In fact we need net migration because our population is rapidly ageing.

People waiting to have their asylum claims processed aren’t “illegal immigrants”."
2022-10-30 11:08:40+00:00,Gordon_DHG,0,Twitter for Android,"@ziggy6769 Historically, no

Maybe in terms of the latest day-to-day

And barely, better than before the Truss-tanking ⤵️

The £ has recovered from the Tory UK govt's gross mishandling of the UK economy. 

That's hardly a cause for celebration

Although it is cause for a sigh of relief https://t.co/6F8bTcvzOa"
2022-10-30 11:07:55+00:00,bsdnazz,1,Twitter Web App,"@Rob_Kimbell Sure, if you want to focus narrowly on the UK's EU budget contribution and EU spending in the UK,

It's perhaps worth looking at the bigger picture and the massive economic gains the UK economy as a whole got from EU membership.

Any reason why you chose not to?"
